RECORD_ID,ACCOUNT_ID,AGENT_HASH_ID,ENGAGEMENT_ID,CHANNEL,START_TIME,DURATION_SEC,DIRECTION,FINAL_OUTCOME,SLA_ACHIEVED,_LOADED_AT
REC000019,ACC010,USR0030,ENG000019,PHONE,2026-05-01 12:24:12,1796,Inbound,Missed,TRUE,2026-06-01 00:00:00
REC000020,ACC010,USR0010,ENG000020,PHONE,2026-05-26 11:17:28,925,Outbound,Closed,FALSE,2026-06-01 00:00:00
REC000021,ACC010,USR0020,ENG000021,PHONE,2026-05-16 08:09:03,1267,Inbound,Resolved,TRUE,2026-06-01 00:00:00
REC000022,ACC008,USR0008,ENG000022,PHONE,2026-05-10 13:01:54,899,Outbound,Answered,TRUE,2026-06-01 00:00:00
REC000023,ACC008,USR0008,ENG000023,PHONE,2026-05-10 16:31:33,481,Outbound,Answered,TRUE,2026-06-01 00:00:00
REC000024,ACC006,USR0026,ENG000024,PHONE,2026-05-20 08:24:09,158,Inbound,Answered,FALSE,2026-06-01 00:00:00
REC000025,ACC008,USR0018,ENG000025,PHONE,2026-04-23 13:31:56,433,Outbound,Closed,TRUE,2026-06-01 00:00:00
REC000026,ACC008,USR0018,ENG000026,PHONE,2026-05-11 16:38:19,1289,Outbound,Closed,FALSE,2026-06-01 00:00:00
REC000027,ACC008,USR0008,ENG000027,PHONE,2026-04-27 11:51:54,1321,Outbound,Closed,FALSE,2026-06-01 00:00:00
REC000028,ACC003,USR0003,ENG000028,PHONE,2026-05-01 14:30:45,1645,Inbound,Missed,FALSE,2026-06-01 00:00:00
REC000029,ACC002,USR0022,ENG000029,PHONE,2026-05-05 17:25:35,189,Outbound,Closed,TRUE,2026-06-01 00:00:00
REC000030,ACC005,USR0025,ENG000030,PHONE,2026-05-06 16:20:12,476,Outbound,Closed,TRUE,2026-06-01 00:00:00
REC000031,ACC009,USR0019,ENG000031,PHONE,2026-05-15 12:40:53,1170,Inbound,Closed,TRUE,2026-06-01 00:00:00
REC000032,ACC010,USR0020,ENG000032,PHONE,2026-05-01 10:50:59,375,Outbound,Missed,FALSE,2026-06-01 00:00:00
REC000033,ACC002,USR0012,ENG000033,PHONE,2026-04-23 08:41:15,1430,Outbound,Missed,TRUE,2026-06-01 00:00:00
REC000034,ACC005,USR0015,ENG000034,PHONE,2026-05-08 12:05:43,1716,Inbound,Missed,FALSE,2026-06-01 00:00:00
REC000035,ACC010,USR0030,ENG000035,PHONE,2026-04-28 09:04:47,1466,Outbound,Closed,FALSE,2026-06-01 00:00:00
REC000036,ACC008,USR0018,ENG000036,PHONE,2026-05-21 16:37:36,178,Inbound,Resolved,TRUE,2026-06-01 00:00:00
REC000037,ACC005,USR0015,ENG000037,PHONE,2026-05-03 14:06:28,1171,Outbound,Resolved,FALSE,2026-06-01 00:00:00
REC000038,ACC001,USR0001,ENG000038,PHONE,2026-05-17 17:47:13,538,Outbound,Answered,TRUE,2026-06-01 00:00:00
REC000039,ACC007,USR0007,ENG000039,PHONE,2026-05-05 11:35:30,202,Inbound,Missed,FALSE,2026-06-01 00:00:00
REC000040,ACC003,USR0023,ENG000040,PHONE,2026-05-15 15:56:07,1523,Inbound,Resolved,TRUE,2026-06-01 00:00:00
REC000041,ACC002,USR0022,ENG000041,PHONE,2026-05-01 08:33:46,944,Outbound,Answered,TRUE,2026-06-01 00:00:00
REC000042,ACC006,USR0026,ENG000042,PHONE,2026-05-01 17:42:15,1194,Outbound,Answered,FALSE,2026-06-01 00:00:00
REC000043,ACC010,USR0010,ENG000043,PHONE,2026-05-26 11:48:55,1223,Outbound,Answered,TRUE,2026-06-01 00:00:00
REC000044,ACC005,USR0015,ENG000044,PHONE,2026-05-19 16:24:46,615,Outbound,Closed,FALSE,2026-06-01 00:00:00
REC000045,ACC009,USR0029,ENG000045,PHONE,2026-05-04 11:02:39,1000,Outbound,Closed,TRUE,2026-06-01 00:00:00
REC000046,ACC005,USR0015,ENG000046,PHONE,2026-05-01 12:04:18,1062,Inbound,Resolved,FALSE,2026-06-01 00:00:00
REC000047,ACC005,USR0015,ENG000047,PHONE,2026-05-10 11:21:09,849,Outbound,Resolved,TRUE,2026-06-01 00:00:00
REC000048,ACC001,USR0001,ENG000048,PHONE,2026-05-03 09:27:49,812,Inbound,Resolved,FALSE,2026-06-01 00:00:00
REC000049,ACC010,USR0010,ENG000049,PHONE,2026-05-26 08:28:21,1692,Inbound,Resolved,TRUE,2026-06-01 00:00:00
REC000050,ACC009,USR0029,ENG000050,PHONE,2026-05-04 17:46:59,749,Outbound,Answered,TRUE,2026-06-01 00:00:00
REC000051,ACC009,USR0009,ENG000051,PHONE,2026-04-29 09:42:47,1390,Inbound,Closed,TRUE,2026-06-01 00:00:00
REC000052,ACC007,USR0027,ENG000052,PHONE,2026-05-09 17:56:18,1702,Inbound,Answered,TRUE,2026-06-01 00:00:00
REC000053,ACC010,USR0020,ENG000053,PHONE,2026-05-01 11:15:21,639,Outbound,Resolved,TRUE,2026-06-01 00:00:00
REC000054,ACC001,USR0001,ENG000054,PHONE,2026-05-18 11:44:52,1694,Outbound,Resolved,TRUE,2026-06-01 00:00:00
REC000055,ACC008,USR0008,ENG000055,PHONE,2026-05-05 17:03:57,899,Inbound,Answered,FALSE,2026-06-01 00:00:00
REC000056,ACC007,USR0027,ENG000056,PHONE,2026-05-18 10:24:05,1412,Outbound,Missed,FALSE,2026-06-01 00:00:00
REC000057,ACC009,USR0019,ENG000057,PHONE,2026-05-26 17:20:59,1676,Inbound,Resolved,FALSE,2026-06-01 00:00:00
REC000058,ACC002,USR0012,ENG000058,PHONE,2026-05-20 11:26:54,464,Outbound,Missed,TRUE,2026-06-01 00:00:00
REC000059,ACC002,USR0022,ENG000059,PHONE,2026-05-14 17:26:59,635,Outbound,Resolved,TRUE,2026-06-01 00:00:00
REC000060,ACC002,USR0012,ENG000060,PHONE,2026-05-20 11:43:24,440,Outbound,Missed,TRUE,2026-06-01 00:00:00
REC000061,ACC002,USR0022,ENG000061,PHONE,2026-05-07 11:00:57,1004,Outbound,Answered,TRUE,2026-06-01 00:00:00
REC000062,ACC002,USR0022,ENG000062,PHONE,2026-04-22 10:01:50,1527,Outbound,Closed,TRUE,2026-06-01 00:00:00
REC000063,ACC001,USR0001,ENG000063,PHONE,2026-05-10 11:39:53,331,Outbound,Answered,TRUE,2026-06-01 00:00:00
REC000064,ACC005,USR0015,ENG000064,PHONE,2026-05-13 12:42:05,280,Outbound,Answered,TRUE,2026-06-01 00:00:00
REC000065,ACC002,USR0012,ENG000065,PHONE,2026-05-28 09:22:09,1377,Outbound,Answered,FALSE,2026-06-01 00:00:00
REC000066,ACC002,USR0002,ENG000066,PHONE,2026-05-03 12:37:53,1494,Inbound,Missed,TRUE,2026-06-01 00:00:00
REC000067,ACC009,USR0019,ENG000067,PHONE,2026-05-31 15:48:15,436,Inbound,Answered,TRUE,2026-06-01 00:00:00
REC000068,ACC004,USR0024,ENG000068,PHONE,2026-05-28 11:06:22,1317,Inbound,Missed,TRUE,2026-06-01 00:00:00
REC000069,ACC001,USR0001,ENG000069,PHONE,2026-04-26 12:27:36,1625,Inbound,Resolved,FALSE,2026-06-01 00:00:00
REC000070,ACC008,USR0008,ENG000070,PHONE,2026-05-17 10:50:44,1774,Inbound,Closed,FALSE,2026-06-01 00:00:00
REC000071,ACC008,USR0008,ENG000071,PHONE,2026-05-09 16:21:00,590,Inbound,Missed,FALSE,2026-06-01 00:00:00
REC000072,ACC004,USR0024,ENG000072,PHONE,2026-05-08 16:17:47,728,Inbound,Answered,TRUE,2026-06-01 00:00:00
REC000073,ACC007,USR0027,ENG000073,PHONE,2026-05-18 10:05:27,629,Inbound,Missed,FALSE,2026-06-01 00:00:00
REC000074,ACC001,USR0001,ENG000074,PHONE,2026-05-11 12:05:47,1153,Inbound,Answered,FALSE,2026-06-01 00:00:00
REC000075,ACC001,USR0001,ENG000075,PHONE,2026-05-02 14:15:27,408,Inbound,Closed,FALSE,2026-06-01 00:00:00
REC000076,ACC004,USR0024,ENG000076,PHONE,2026-05-13 13:50:42,772,Outbound,Closed,TRUE,2026-06-01 00:00:00
REC000077,ACC006,USR0006,ENG000077,PHONE,2026-05-23 10:12:36,1670,Outbound,Closed,FALSE,2026-06-01 00:00:00
REC000078,ACC003,USR0003,ENG000078,PHONE,2026-05-13 08:24:13,1048,Inbound,Resolved,FALSE,2026-06-01 00:00:00
REC000079,ACC001,USR0001,ENG000079,PHONE,2026-04-26 11:11:53,1573,Inbound,Missed,TRUE,2026-06-01 00:00:00
REC000080,ACC002,USR0022,ENG000080,PHONE,2026-05-16 10:22:41,211,Inbound,Answered,FALSE,2026-06-01 00:00:00
REC000081,ACC008,USR0018,ENG000081,PHONE,2026-04-28 17:21:49,478,Inbound,Missed,FALSE,2026-06-01 00:00:00
REC000082,ACC003,USR0003,ENG000082,PHONE,2026-05-03 17:27:03,1192,Outbound,Closed,FALSE,2026-06-01 00:00:00
REC000083,ACC010,USR0010,ENG000083,PHONE,2026-05-05 11:44:30,200,Inbound,Answered,TRUE,2026-06-01 00:00:00
REC000084,ACC010,USR0020,ENG000084,PHONE,2026-05-29 13:32:00,154,Outbound,Answered,FALSE,2026-06-01 00:00:00
REC000085,ACC009,USR0029,ENG000085,PHONE,2026-05-04 17:18:50,635,Inbound,Resolved,FALSE,2026-06-01 00:00:00
REC000086,ACC005,USR0015,ENG000086,PHONE,2026-05-19 16:18:59,170,Inbound,Missed,TRUE,2026-06-01 00:00:00
REC000087,ACC002,USR0022,ENG000087,PHONE,2026-05-07 12:13:42,1159,Outbound,Resolved,TRUE,2026-06-01 00:00:00
REC000088,ACC001,USR0001,ENG000088,PHONE,2026-05-11 08:26:16,1246,Outbound,Missed,FALSE,2026-06-01 00:00:00
REC000089,ACC008,USR0028,ENG000089,PHONE,2026-05-18 09:58:54,935,Outbound,Missed,TRUE,2026-06-01 00:00:00
REC000090,ACC005,USR0015,ENG000090,PHONE,2026-05-17 13:42:47,68,Outbound,Resolved,TRUE,2026-06-01 00:00:00
REC000091,ACC008,USR0008,ENG000091,PHONE,2026-05-10 09:33:07,491,Outbound,Missed,TRUE,2026-06-01 00:00:00
REC000092,ACC008,USR0028,ENG000092,PHONE,2026-05-01 12:26:23,118,Outbound,Missed,TRUE,2026-06-01 00:00:00
REC000093,ACC001,USR0001,ENG000093,PHONE,2026-05-12 12:34:54,282,Inbound,Answered,FALSE,2026-06-01 00:00:00
REC000094,ACC005,USR0015,ENG000094,PHONE,2026-05-15 14:19:56,312,Inbound,Missed,FALSE,2026-06-01 00:00:00
REC000095,ACC008,USR0008,ENG000095,PHONE,2026-05-18 17:17:32,36,Inbound,Closed,TRUE,2026-06-01 00:00:00
REC000096,ACC007,USR0007,ENG000096,PHONE,2026-05-05 16:34:13,1605,Inbound,Closed,FALSE,2026-06-01 00:00:00
REC000097,ACC009,USR0019,ENG000097,PHONE,2026-05-31 10:48:02,1137,Outbound,Answered,TRUE,2026-06-01 00:00:00
REC000098,ACC009,USR0029,ENG000098,PHONE,2026-05-04 12:01:34,185,Inbound,Answered,TRUE,2026-06-01 00:00:00
REC000099,ACC006,USR0006,ENG000099,PHONE,2026-05-23 15:16:22,980,Outbound,Closed,TRUE,2026-06-01 00:00:00
REC000100,ACC007,USR0027,ENG000100,PHONE,2026-05-18 15:47:16,1287,Inbound,Answered,TRUE,2026-06-01 00:00:00
REC000101,ACC001,USR0021,ENG000101,PHONE,2026-05-05 17:26:30,1175,Outbound,Resolved,TRUE,2026-06-01 00:00:00
REC000102,ACC009,USR0009,ENG000102,PHONE,2026-05-10 14:31:46,981,Inbound,Answered,FALSE,2026-06-01 00:00:00
REC000103,ACC006,USR0026,ENG000103,PHONE,2026-05-20 08:58:03,968,Outbound,Closed,FALSE,2026-06-01 00:00:00
REC000104,ACC001,USR0001,ENG000104,PHONE,2026-05-12 14:24:41,1317,Outbound,Closed,TRUE,2026-06-01 00:00:00
REC000105,ACC004,USR0024,ENG000105,PHONE,2026-04-30 10:35:14,1798,Outbound,Closed,FALSE,2026-06-01 00:00:00
REC000106,ACC006,USR0006,ENG000106,PHONE,2026-05-24 17:47:40,355,Inbound,Closed,FALSE,2026-06-01 00:00:00
REC000107,ACC008,USR0008,ENG000107,PHONE,2026-05-10 12:58:03,1249,Outbound,Closed,TRUE,2026-06-01 00:00:00
REC000108,ACC001,USR0021,ENG000108,PHONE,2026-05-05 10:27:00,1510,Outbound,Resolved,FALSE,2026-06-01 00:00:00
REC000109,ACC005,USR0015,ENG000109,PHONE,2026-05-19 10:47:26,245,Inbound,Answered,FALSE,2026-06-01 00:00:00
REC000110,ACC005,USR0005,ENG000110,PHONE,2026-05-19 14:03:02,1125,Outbound,Missed,TRUE,2026-06-01 00:00:00
REC000111,ACC007,USR0027,ENG000111,PHONE,2026-05-06 12:48:15,1071,Outbound,Missed,TRUE,2026-06-01 00:00:00
REC000112,ACC003,USR0003,ENG000112,PHONE,2026-05-30 14:52:49,1435,Inbound,Answered,TRUE,2026-06-01 00:00:00
REC000113,ACC008,USR0008,ENG000113,PHONE,2026-04-26 10:52:11,693,Inbound,Missed,FALSE,2026-06-01 00:00:00
REC000114,ACC005,USR0015,ENG000114,PHONE,2026-05-16 11:42:26,485,Outbound,Closed,TRUE,2026-06-01 00:00:00
REC000115,ACC008,USR0018,ENG000115,PHONE,2026-04-23 11:40:46,703,Outbound,Answered,FALSE,2026-06-01 00:00:00
REC000116,ACC002,USR0012,ENG000116,PHONE,2026-05-28 11:22:47,1490,Outbound,Answered,TRUE,2026-06-01 00:00:00
REC000117,ACC009,USR0009,ENG000117,PHONE,2026-04-26 09:35:12,167,Inbound,Answered,FALSE,2026-06-01 00:00:00
REC000118,ACC005,USR0025,ENG000118,PHONE,2026-05-05 09:03:53,1748,Outbound,Missed,TRUE,2026-06-01 00:00:00
REC000119,ACC002,USR0022,ENG000119,PHONE,2026-05-04 11:45:56,209,Outbound,Missed,FALSE,2026-06-01 00:00:00
REC000120,ACC010,USR0020,ENG000120,PHONE,2026-04-24 12:15:03,1015,Outbound,Closed,TRUE,2026-06-01 00:00:00
REC000121,ACC008,USR0008,ENG000121,PHONE,2026-05-18 17:23:57,1443,Inbound,Answered,FALSE,2026-06-01 00:00:00
REC000122,ACC005,USR0015,ENG000122,PHONE,2026-04-30 09:35:31,1094,Inbound,Answered,TRUE,2026-06-01 00:00:00
REC000123,ACC009,USR0009,ENG000123,PHONE,2026-05-07 15:41:27,988,Outbound,Missed,TRUE,2026-06-01 00:00:00
REC000124,ACC009,USR0029,ENG000124,PHONE,2026-05-04 14:55:53,669,Inbound,Closed,FALSE,2026-06-01 00:00:00
REC000125,ACC008,USR0008,ENG000125,PHONE,2026-05-03 14:09:26,247,Inbound,Answered,FALSE,2026-06-01 00:00:00
REC000126,ACC003,USR0023,ENG000126,PHONE,2026-04-24 16:38:41,734,Outbound,Answered,FALSE,2026-06-01 00:00:00
REC000127,ACC005,USR0015,ENG000127,PHONE,2026-05-02 08:20:05,484,Outbound,Closed,FALSE,2026-06-01 00:00:00
REC000128,ACC009,USR0029,ENG000128,PHONE,2026-05-04 15:52:00,1158,Inbound,Answered,FALSE,2026-06-01 00:00:00
REC000129,ACC005,USR0015,ENG000129,PHONE,2026-05-10 13:43:48,973,Inbound,Closed,TRUE,2026-06-01 00:00:00
REC000130,ACC006,USR0016,ENG000130,PHONE,2026-05-10 09:28:04,284,Outbound,Missed,FALSE,2026-06-01 00:00:00
REC000131,ACC009,USR0009,ENG000131,PHONE,2026-05-10 14:10:28,323,Inbound,Missed,TRUE,2026-06-01 00:00:00
REC000132,ACC002,USR0022,ENG000132,PHONE,2026-05-08 13:37:53,1372,Inbound,Missed,TRUE,2026-06-01 00:00:00
REC000133,ACC007,USR0017,ENG000133,PHONE,2026-05-06 10:50:38,612,Inbound,Resolved,FALSE,2026-06-01 00:00:00
REC000134,ACC005,USR0015,ENG000134,PHONE,2026-05-17 15:28:22,619,Outbound,Missed,TRUE,2026-06-01 00:00:00
REC000135,ACC001,USR0021,ENG000135,PHONE,2026-05-01 13:36:48,272,Outbound,Resolved,TRUE,2026-06-01 00:00:00
REC000136,ACC003,USR0013,ENG000136,PHONE,2026-05-23 14:43:29,1089,Outbound,Missed,FALSE,2026-06-01 00:00:00
REC000137,ACC005,USR0015,ENG000137,PHONE,2026-05-15 13:15:12,491,Outbound,Answered,FALSE,2026-06-01 00:00:00
REC000138,ACC008,USR0008,ENG000138,PHONE,2026-05-01 11:17:36,1239,Inbound,Resolved,TRUE,2026-06-01 00:00:00
REC000139,ACC009,USR0029,ENG000139,PHONE,2026-05-04 15:53:06,1467,Outbound,Answered,FALSE,2026-06-01 00:00:00
REC000140,ACC004,USR0004,ENG000140,PHONE,2026-04-28 11:21:00,1526,Inbound,Missed,TRUE,2026-06-01 00:00:00
REC000141,ACC008,USR0008,ENG000141,PHONE,2026-04-26 12:07:08,1426,Outbound,Resolved,TRUE,2026-06-01 00:00:00
REC000142,ACC010,USR0020,ENG000142,PHONE,2026-04-24 14:37:30,717,Outbound,Missed,FALSE,2026-06-01 00:00:00
REC000143,ACC003,USR0013,ENG000143,PHONE,2026-05-05 13:35:01,825,Outbound,Missed,FALSE,2026-06-01 00:00:00
REC000144,ACC005,USR0015,ENG000144,PHONE,2026-05-01 09:25:34,1268,Inbound,Resolved,FALSE,2026-06-01 00:00:00
REC000145,ACC001,USR0001,ENG000145,PHONE,2026-05-19 13:46:13,534,Inbound,Missed,FALSE,2026-06-01 00:00:00
REC000146,ACC009,USR0019,ENG000146,PHONE,2026-05-15 16:28:41,1755,Outbound,Missed,TRUE,2026-06-01 00:00:00
REC000147,ACC002,USR0022,ENG000147,PHONE,2026-04-23 08:54:33,1392,Outbound,Missed,FALSE,2026-06-01 00:00:00
REC000148,ACC001,USR0021,ENG000148,PHONE,2026-05-27 11:35:32,187,Inbound,Missed,TRUE,2026-06-01 00:00:00
REC000149,ACC006,USR0016,ENG000149,PHONE,2026-05-10 08:09:17,1444,Outbound,Resolved,TRUE,2026-06-01 00:00:00
REC000150,ACC001,USR0001,ENG000150,PHONE,2026-04-24 13:46:10,1057,Inbound,Answered,TRUE,2026-06-01 00:00:00
